10,9,10,10,10,10,3,2,9,0.3333333333333333,0
9,10,9,4,10,6,2,9,9,0.5,0
10,10,-1,10,10,-1,-1,-1,-1,0.20718816067653276,0
10,10,1,10,10,10,10,10,10,0.16666666666666666,0
4,2,-1,10,10,-1,3,1,-1,0.5,1
10,10,-1,10,10,-1,-1,-1,-1,0.20718816067653276,0
10,10,10,10,10,10,-1,-1,-1,0.208955223880597,1
2,10,-1,5,10,-1,9,9,-1,0.5,1
2,10,10,10,10,10,10,10,10,0.2,0
10,2,9,10,10,10,10,10,10,0.2,0
2,10,10,10,10,10,10,10,10,0.16666666666666666,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
10,10,1,10,10,10,10,10,10,0.16666666666666666,0
10,10,-1,10,10,-1,-1,-1,-1,0.21223021582733814,0
10,10,10,10,10,10,-1,-1,-1,0.21299638989169675,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,10,-1,-1,-1,0.21454545454545454,0
10,10,10,10,10,10,-1,-1,-1,0.21532846715328466,0
10,10,10,10,10,10,-1,-1,-1,0.21611721611721613,0
10,10,-1,10,10,-1,9,2,-1,0.5,1
10,10,-1,10,10,-1,-1,-1,-1,0.20930232558139536,1
10,10,-1,10,10,-1,-1,-1,-1,0.20140515222482436,0
10,10,10,10,10,10,-1,-1,-1,0.20187793427230047,0
10,10,10,10,10,10,-1,-1,-1,0.2023529411764706,1
10,10,-1,10,10,-1,-1,-1,-1,0.19852941176470587,0
10,10,10,10,10,10,-1,-1,-1,0.19901719901719903,0
10,10,10,10,10,10,-1,-1,-1,0.19950738916256158,0
10,10,10,10,10,1,-1,-1,-1,0.2,1
2,10,10,10,10,10,10,10,10,0.25,0
10,10,-1,10,10,-1,-1,-1,-1,0.27710843373493976,0
10,10,-1,10,10,-1,10,10,-1,0.3283582089552239,0
3,10,10,2,10,10,2,10,10,0.3333333333333333,1
10,10,-1,10,10,-1,-1,-1,-1,0.19827586206896552,0
10,10,2,10,10,10,10,10,10,0.16666666666666666,0
10,10,10,10,10,10,-1,-1,-1,0.19736842105263158,0
10,10,10,10,10,10,-1,-1,-1,0.1978021978021978,1
3,10,10,10,10,10,10,10,10,0.2,1
10,10,-1,10,10,-1,-1,-1,-1,0.20798319327731093,0
10,10,2,10,10,2,10,10,9,0.3333333333333333,0
-1,10,9,-1,10,6,-1,9,9,0.5,1
10,10,-1,10,10,-1,-1,-1,-1,0.20798319327731093,0
10,10,10,10,10,10,-1,-1,-1,0.20842105263157895,0
10,10,10,10,10,10,-1,-1,-1,0.2094017094017094,0
10,10,10,10,10,10,-1,-1,-1,0.20985010706638116,0
10,10,-1,10,10,-1,3,2,-1,0.5,0
10,10,-1,10,10,-1,-1,-1,-1,0.20985010706638116,0
10,10,10,10,10,10,-1,-1,-1,0.21166306695464362,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,10,-1,-1,-1,0.21258134490238612,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,10,-1,-1,-1,0.2153846153846154,0
10,10,10,10,10,10,-1,-1,-1,0.21585903083700442,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
-1,10,10,-1,10,10,-1,-1,-1,0.2168141592920354,0
3,1,-1,10,10,-1,4,2,-1,0.5,1
1,10,-1,10,10,-1,10,10,-1,0.2,0
1,10,-1,1,10,-1,1,10,-1,0.27777777777777773,0
10,10,-1,10,10,-1,-1,-1,-1,0.265625,0
10,10,-1,2,10,-1,10,10,-1,0.3333333333333333,0
2,1,3,10,10,10,10,10,10,0.38888888888888884,1
10,10,-1,10,10,-1,-1,-1,-1,0.2517482517482518,0
10,10,10,10,10,10,-1,-1,-1,0.2535211267605634,0
10,10,10,10,10,10,-1,-1,-1,0.2556390977443609,0
10,10,10,10,10,10,-1,-1,-1,0.25757575757575757,0
10,10,10,10,10,10,-1,-1,-1,0.2595419847328244,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,10,-1,-1,-1,0.27586206896551724,1
10,10,-1,10,10,-1,-1,-1,-1,0.20798319327731093,1
10,10,-1,10,10,-1,-1,-1,-1,0.20798319327731093,0
10,10,10,10,10,10,-1,-1,-1,0.20842105263157895,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,3,10,10,10,10,10,10,0.2,1
2,10,10,10,10,10,10,10,10,0.2,0
2,10,10,10,10,10,10,10,10,0.2,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
10,10,1,10,10,10,10,10,10,0.16666666666666666,0
10,10,10,1,10,10,10,1,10,0.18333333333333335,0
10,10,-1,10,10,-1,-1,-1,-1,0.21179039301310043,0
10,10,-1,10,10,-1,-1,-1,-1,0.20348837209302326,1
10,10,-1,10,10,-1,-1,-1,-1,0.208955223880597,0
10,10,10,10,10,10,-1,-1,-1,0.2094017094017094,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,10,-1,-1,-1,0.21304347826086956,0
10,10,10,10,10,10,-1,-1,-1,0.21350762527233116,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,-1,10,10,-1,-1,-1,-1,0.1813186813186813,0
10,10,10,10,10,10,-1,-1,-1,0.18238993710691823,0
10,10,10,10,10,10,-1,-1,-1,0.18354430379746836,0
10,10,10,10,10,10,-1,-1,-1,0.18471337579617833,0
10,10,10,10,10,10,-1,-1,-1,0.1858974358974359,1
10,10,-1,10,10,-1,-1,-1,-1,0.208955223880597,0
10,10,2,10,10,10,-1,-1,-1,0.25,0
10,10,-1,3,10,-1,9,9,-1,0.25,0
10,2,3,1,10,10,-1,-1,-1,0.3055555555555555,0
2,2,9,10,10,2,10,1,1,0.4666666666666666,0
-1,10,10,-1,10,10,-1,-1,-1,0.4444444444444444,0
-1,10,10,-1,10,9,-1,10,10,0.5,0
3,9,9,10,10,3,10,10,3,0.5,1
10,10,-1,10,10,-1,-1,-1,-1,0.24812030075187969,0
10,10,1,10,10,10,10,10,10,0.25,0
2,10,10,10,10,10,10,10,10,0.2857142857142857,0
10,10,10,10,10,10,-1,-1,-1,0.3218390804597701,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,10,1,10,10,0.16666666666666666,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
10,10,1,10,10,10,10,10,10,0.16666666666666666,0
10,10,10,10,10,10,1,10,10,0.16666666666666666,1
10,10,-1,10,10,-1,-1,-1,-1,0.2086021505376344,1
10,10,-1,10,10,-1,-1,-1,-1,0.2222222222222222,0
10,10,10,10,10,10,-1,-1,-1,0.2229965156794425,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,10,-1,-1,-1,0.22456140350877193,1
10,10,10,10,10,10,1,10,10,0.16666666666666666,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
1,10,10,10,10,10,10,10,10,0.2,1
10,10,-1,10,10,-1,-1,-1,-1,0.20815450643776823,0
10,10,10,10,10,10,-1,-1,-1,0.2086021505376344,0
10,10,10,10,10,10,-1,-1,-1,0.20905172413793102,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,1,10,10,10,10,10,0.16666666666666666,0
10,10,10,1,10,10,10,10,10,0.14285714285714285,0
10,10,10,10,10,10,1,1,2,0.21746031746031746,0
-1,-1,-1,10,10,10,1,10,10,0.2,0
3,1,1,10,10,10,9,2,1,0.2833333333333333,0
10,10,-1,10,10,-1,9,9,-1,0.125,0
10,10,-1,10,10,-1,-1,-1,-1,0.20798319327731093,0
10,10,10,10,10,10,-1,-1,-1,0.2097457627118644,0
10,10,10,10,10,10,-1,-1,-1,0.21019108280254778,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,10,-1,-1,-1,0.21108742004264391,0
10,10,10,10,10,10,-1,-1,-1,0.21153846153846154,0
10,10,10,10,10,10,-1,-1,-1,0.21199143468950749,0
10,10,10,10,10,1,-1,-1,-1,0.2,1
10,10,9,10,10,5,10,10,9,0.3333333333333333,1
10,10,-1,10,10,-1,-1,-1,-1,0.20798319327731093,0
10,10,10,10,10,10,-1,-1,-1,0.20842105263157895,0
10,10,10,10,10,10,-1,-1,-1,0.2088607594936709,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,9,10,10,9,-1,-1,-1,0.2119205298013245,0
10,10,10,10,10,10,-1,-1,-1,0.21238938053097345,0
10,10,10,10,10,10,-1,-1,-1,0.21286031042128603,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,-1,10,10,-1,10,10,-1,0.25,1
9,5,9,10,10,9,10,10,4,0.5,0
10,10,-1,10,10,-1,-1,-1,-1,0.20798319327731093,0
10,10,10,10,10,10,-1,-1,-1,0.20995670995670995,0
10,10,10,10,10,10,-1,-1,-1,0.210412147505423,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,10,-1,-1,-1,0.2113289760348584,0
10,10,10,10,10,1,-1,-1,-1,0.2,1
10,10,-1,10,10,-1,-1,-1,-1,0.21728971962616822,0
10,10,10,10,10,10,-1,-1,-1,0.21779859484777517,0
10,10,10,10,10,10,1,10,10,0.2,0
10,10,-1,10,10,-1,10,10,-1,0.22842639593908629,0
10,10,-1,10,10,-1,10,10,-1,0.22959183673469388,0
10,10,-1,10,10,-1,10,1,-1,0.2,0
10,10,-1,10,10,-1,10,10,-1,0.23195876288659795,0
10,10,10,10,10,10,9,9,10,0.23316062176165803,0
10,10,3,3,10,4,9,9,9,0.4444444444444444,0
10,10,-1,10,10,-1,-1,-1,-1,0.208955223880597,0
3,10,-1,1,10,-1,-1,-1,-1,0.5,1
10,10,1,10,10,10,10,10,10,0.16666666666666666,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
10,10,1,10,10,10,10,10,10,0.16666666666666666,0
10,1,10,10,10,10,10,10,10,0.14285714285714285,0
10,10,10,10,10,10,10,10,1,0.16666666666666666,0
3,10,10,10,10,10,10,10,10,0.2,0
10,10,10,10,10,1,10,1,10,0.2,0
10,10,3,10,10,10,10,10,10,0.2,0
10,10,-1,10,10,-1,-1,-1,-1,0.22442244224422442,0
10,10,10,10,10,10,-1,-1,-1,0.22742474916387959,0
10,10,10,10,10,10,-1,-1,-1,0.22818791946308725,0
10,10,-1,10,10,-1,-1,-1,-1,0.20833333333333334,1
9,3,9,10,10,2,3,10,1,0.5,1
3,10,10,10,10,10,10,10,10,0.2,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
10,10,1,10,10,10,10,10,10,0.16666666666666666,0
10,10,10,10,10,10,1,10,10,0.16666666666666666,0
10,10,-1,10,10,-1,-1,-1,-1,0.20521172638436483,0
10,10,10,10,10,10,-1,-1,-1,0.20588235294117646,1
10,10,-1,10,10,-1,-1,-1,-1,0.20556745182012848,0
10,10,10,10,10,10,-1,-1,-1,0.20600858369098712,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,-1,10,10,-1,10,10,-1,0.3076923076923077,0
10,10,-1,10,10,-1,10,10,-1,0.32,0
10,10,-1,10,10,-1,10,1,-1,0.2,0
10,10,10,10,10,9,4,10,10,0.3333333333333333,0
10,10,10,10,10,10,10,3,9,0.3333333333333333,0
-1,-1,-1,10,10,10,10,3,10,0.3333333333333333,0
9,3,-1,10,10,-1,4,1,-1,0.5,0
10,10,-1,10,10,-1,10,10,-1,0.30952380952380953,0
10,10,10,10,10,1,10,10,10,0.2,0
10,10,-1,10,10,-1,2,1,-1,0.26785714285714285,0
9,3,-1,10,10,-1,-1,-1,-1,0.5,0
4,10,4,2,10,2,-1,-1,-1,0.5,1
2,10,10,10,10,10,10,10,10,0.2,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
10,10,1,10,10,10,10,10,10,0.16666666666666666,0
10,10,10,10,10,10,1,10,10,0.2,0
10,10,-1,10,10,-1,-1,-1,-1,0.21307506053268765,1
1,10,-1,10,10,-1,10,10,-1,0.16666666666666666,0
10,10,2,10,10,10,10,10,10,0.25,0
1,10,10,10,10,10,-1,-1,-1,0.14285714285714285,0
2,9,-1,10,10,-1,3,9,-1,0.29166666666666663,0
4,9,-1,10,10,-1,4,9,-1,0.5,1
10,10,-1,10,10,-1,-1,-1,-1,0.20798319327731093,0
10,10,10,10,10,10,-1,-1,-1,0.20842105263157895,1
3,10,10,10,10,10,-1,-1,-1,0.25,1
10,10,-1,10,10,-1,-1,-1,-1,0.2144469525959368,0
10,10,10,10,10,10,-1,-1,-1,0.2149321266968326,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,-1,10,10,-1,-1,-1,-1,0.2029598308668076,0
10,10,10,10,10,10,-1,-1,-1,0.2033898305084746,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,-1,10,10,-1,9,9,-1,0.1793103448275862,0
10,10,10,9,10,10,9,9,9,0.17164179104477612,0
10,10,10,10,10,9,10,10,10,0.17293233082706766,0
10,10,-1,10,10,-1,3,1,-1,0.5,0
1,10,10,10,10,10,10,10,10,0.2,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
10,10,10,10,10,10,1,10,10,0.16666666666666666,0
10,10,-1,10,10,-1,-1,-1,-1,0.2096069868995633,0
10,9,9,10,10,9,-1,-1,-1,0.20776255707762556,0
9,10,1,9,10,3,9,9,9,0.5,1
3,10,10,10,10,10,10,10,10,0.2,0
10,10,-1,10,10,-1,-1,-1,-1,0.2017167381974249,0
10,10,10,10,10,10,-1,-1,-1,0.2021505376344086,0
10,10,10,10,10,10,-1,-1,-1,0.2025862068965517,1
2,10,10,10,10,10,10,10,10,0.2,1
10,10,1,10,10,3,3,9,9,0.5,1
10,10,-1,10,10,-1,-1,-1,-1,0.21318681318681318,0
10,10,10,10,10,10,-1,-1,-1,0.21365638766519823,0
10,10,10,10,10,10,-1,-1,-1,0.2141280353200883,1
10,10,-1,10,10,-1,-1,-1,-1,0.20087336244541484,0
10,10,10,10,10,10,-1,-1,-1,0.2013129102844639,0
10,10,10,10,10,10,-1,-1,-1,0.20224719101123595,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,-1,10,10,-1,-1,-1,-1,0.20659340659340658,0
10,10,10,10,10,10,-1,-1,-1,0.20704845814977973,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,10,-1,-1,-1,0.20982142857142858,0
10,10,10,10,10,10,-1,-1,-1,0.21029082774049218,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,10,-1,-1,-1,0.21315192743764172,0
10,10,10,10,10,10,-1,-1,-1,0.21363636363636362,0
10,10,-1,10,10,-1,10,10,-1,0.214123006833713,0
10,10,-1,10,10,-1,10,1,-1,0.2,0
10,10,10,10,10,10,10,10,10,0.2191142191142191,0
10,10,10,10,10,10,10,10,10,0.21962616822429906,0
10,10,10,10,10,10,10,10,10,0.22014051522248243,1
